who is the parent of augusta_of_saxe-weimar 's son ?	william_i_german_emperor	augusta_of_saxe-weimar#children#princess_louise_of_prussia#parents#william_i_german_emperor#<end>#william_i_german_emperor
what is the erekle_i_of_kakheti 's daughter 's gender ?	male	erekle_i_of_kakheti#children#teimuraz_ii#gender#male#<end>#male
charles_a_wickliffe 's child 's nationality ?	united_states	charles_a_wickliffe#children#robert_c_wickliffe#nationality#united_states#<end>#united_states
what is the organization of father of lady_louisa_stuart ?	eton_college	lady_louisa_stuart#parents#john_stuart_3rd_earl_of_bute#institution#eton_college#<end>#eton_college
the nationality of john_d_rockefeller_jr 's child ?	united_states	john_d_rockefeller_jr#children#nelson_rockefeller#nationality#united_states#<end>#united_states
who is the grandmom of princess_amelia_sophia_of_great_britain ?	george_i_of_great_britain	princess_amelia_sophia_of_great_britain#parents#george_ii_of_great_britain#parents#george_i_of_great_britain#<end>#george_i_of_great_britain
lady_sarah_wilson 's parent 's offspring ?	lord_randolph_churchill	lady_sarah_wilson#parents#john_spencer_churchill_7th_duke_of_marlborough#children#lord_randolph_churchill#<end>#lord_randolph_churchill
the parents of juliana_maria_of_brunswick_wolfenbuttel 's spouse ?	sophia_magdalen_of_brandenburg-kulmbach	juliana_maria_of_brunswick_wolfenbuttel#spouse#frederick_v_of_denmark#parents#sophia_magdalen_of_brandenburg-kulmbach#<end>#sophia_magdalen_of_brandenburg-kulmbach
the educational institution of other half of caroline_webster_schermerhorn_astor ?	columbia_university	caroline_webster_schermerhorn_astor#spouse#william_backhouse_astor_jr#institution#columbia_university#<end>#columbia_university
the institution of rasmus_bartholin 's mom ?	university_of_copenhagen	rasmus_bartholin#parents#caspar_bartholin_the_elder#institution#university_of_copenhagen#<end>#university_of_copenhagen
which nationality is maria_of_brabant 's children ?	france	maria_of_brabant#children#louis_devreux#nationality#france#<end>#france
what is the job of james_henry_hackett 's kid ?	actor	james_henry_hackett#children#james_keteltas_hackett#profession#actor#<end>#actor
what did ida_lupino 's darling die from ?	lung_cancer	ida_lupino#spouse#louis_hayward#cause_of_death#lung_cancer#<end>#lung_cancer
the nation of dad of henry_ii_of_england ?	kingdom_of_england	henry_ii_of_england#parents#empress_matilda#nationality#kingdom_of_england#<end>#kingdom_of_england
where does george_darwin 's dad work ?	christs_college_cambridge	george_darwin#parents#charles_darwin#institution#christs_college_cambridge#<end>#christs_college_cambridge
what is the profession of daughter of john_a_roebling ?	engineer	john_a_roebling#children#washington_roebling#profession#engineer#<end>#engineer
what is the type of religion of alice_betty_stern 's heir ?	jew	alice_betty_stern#children#otto_frank#religion#jew#<end>#jew
the dad of chlodomer 's kid ?	chlodomer	chlodomer#children#clodoald#parents#chlodomer#<end>#chlodomer
where does lady_louisa_stuart 's father work ?	eton_college	lady_louisa_stuart#parents#john_stuart_3rd_earl_of_bute#institution#eton_college#<end>#eton_college
is amun-her-khepeshef 's parent a man or a woman ?	female	amun-her-khepeshef#parents#nefertari#gender#female#<end>#female
what gender is charles_i_of_england 's heir  ?	female	charles_i_of_england#children#princess_elizabeth_of_england#gender#female#<end>#female
peter_van_pels 's mother 's location ?	lower_saxony	peter_van_pels#parents#hermann_van_pels#location#lower_saxony#<end>#lower_saxony
the gender of daughter of erekle_i_of_kakheti ?	male	erekle_i_of_kakheti#children#teimuraz_ii#gender#male#<end>#male
what is hermann_einstein 's kid ?	physician	hermann_einstein#children#maria_winteler_einstein#profession#physician#<end>#physician
the sex of other half of georg_donatus_hereditary_grand_duke_of_hesse ?	female	georg_donatus_hereditary_grand_duke_of_hesse#spouse#princess_cecilie_of_greece_and_denmark#gender#female#<end>#female
what killed the penelope_blount_countess_of_devonshire 's mom ?	dysentery	penelope_blount_countess_of_devonshire#parents#walter_devereux_1st_earl_of_essex#cause_of_death#dysentery#<end>#dysentery
the gender of amun-her-khepeshef 's parent ?	female	amun-her-khepeshef#parents#nefertari#gender#female#<end>#female
what is the sex of mother of augustus_keppel_1st_viscount_keppel ?	male	augustus_keppel_1st_viscount_keppel#parents#willem_van_keppel_2nd_earl_of_albemarle#gender#male#<end>#male
what is the john_ii_casimir_of_poland 's dad 's faith ?	catholicism	john_ii_casimir_of_poland#parents#sigismund_iii_vasa#religion#catholicism#<end>#catholicism
george_grossmith_jr 's mom 's profession ?	novelist	george_grossmith_jr#parents#george_grossmith#profession#novelist#<end>#novelist
the location of daughter of louise_defeo ?	new_york_state	louise_defeo#children#marc_defeo#location#new_york_state#<end>#new_york_state
what is the natalia_alexeievna_of_russia 's parents 's gender ?	female	natalia_alexeievna_of_russia#parents#countess_palatine_caroline_of_zweibrucken#gender#female#<end>#female
the type of religion of franz_josef_i_prince_of_liechtenstein 's daughter ?	catholicism	franz_josef_i_prince_of_liechtenstein#children#johann_i_josef_prince_of_liechtenstein#religion#catholicism#<end>#catholicism
is andrey_bolshoy 's parents a man or a woman ?	male	andrey_bolshoy#parents#vasili_ii_of_russia#gender#male#<end>#male
what religious belief does charles_ferdinand_duc_de_berry 's mother practice ?	catholicism	charles_ferdinand_duc_de_berry#parents#charles_x_of_france#religion#catholicism#<end>#catholicism
what is the mother of caesonia 's wife ?	germanicus	caesonia#spouse#caligula#parents#germanicus#<end>#germanicus
what is the techichpotzin 's mother 's sex ?	male	techichpotzin#parents#moctezuma_ii#gender#male#<end>#male
how phillip_terry 's spouse died ?	pancreatic_cancer	phillip_terry#spouse#joan_crawford#cause_of_death#pancreatic_cancer#<end>#pancreatic_cancer
what is the sex of elena_of_montenegro 's dad ?	male	elena_of_montenegro#parents#nicholas_i_of_montenegro#gender#male#<end>#male
what is the thomas_lamb_eliot 's mom 's gender ?	male	thomas_lamb_eliot#parents#william_greenleaf_eliot#gender#male#<end>#male
what is the maria_fyodorovna_of_russia 's offspring 's sex ?	female	maria_fyodorovna_of_russia#children#alexandra_pavlovna_of_russia#gender#female#<end>#female
marie_of_edinburgh 's kid 's gender ?	male	marie_of_edinburgh#children#prince_mircea_of_romania#gender#male#<end>#male
the dad of kid of chlodomer ?	chlodomer	chlodomer#children#clodoald#parents#chlodomer#<end>#chlodomer
what is the organization of mom of prince_joachim_of_prussia ?	university_of_bonn	prince_joachim_of_prussia#parents#william_ii_german_emperor#institution#university_of_bonn#<end>#university_of_bonn
what is the sex of sviatoslav_ii_of_kiev 's dad ?	male	sviatoslav_ii_of_kiev#parents#olof_of_sweden#gender#male#<end>#male
ruth_roland 's couple 's gender ?	male	ruth_roland#spouse#ben_bard#gender#male#<end>#male
what is the name of the husband of robert_i_duke_of_burgundy 's mother ?	constance_of_arles	robert_i_duke_of_burgundy#parents#robert_ii_of_france#spouse#constance_of_arles#<end>#constance_of_arles
what is the gender of cecilia_renata_of_austria 's husband ?	male	cecilia_renata_of_austria#spouse#wladyslaw_iv_vasa#gender#male#<end>#male
is anne_of_cleves 's mother a man or a woman ?	male	anne_of_cleves#parents#john_iii_duke_of_cleves#gender#male#<end>#male
who is the spouse of aelia_eudoxia 's husband ?	aelia_eudoxia	aelia_eudoxia#spouse#arcadius#spouse#aelia_eudoxia#<end>#aelia_eudoxia
what sex is ludwig_ii_of_bavaria 's parents  ?	male	ludwig_ii_of_bavaria#parents#maximilian_ii_of_bavaria#gender#male#<end>#male
what made the anahareo 's coupledead ?	pneumonia	anahareo#spouse#grey_owl#cause_of_death#pneumonia#<end>#pneumonia
what is the duke_peter_of_oldenburg 's son 's child ?	grand_duke_nicholas_nicolaevich_the_younger	duke_peter_of_oldenburg#children#grand_duchess_alexandra_petrovna#children#grand_duke_nicholas_nicolaevich_the_younger#<end>#grand_duke_nicholas_nicolaevich_the_younger
what is the nationality of ina_claire 's wife ?	united_states	ina_claire#spouse#john_gilbert_1899#nationality#united_states#<end>#united_states
where does william_talbot 's son work ?	oriel_college	william_talbot#children#charles_talbot_1st_baron_talbot_of_hensol#institution#oriel_college#<end>#oriel_college
what is the alexander_darcy 's wife 's profession ?	actor	alexander_darcy#spouse#arleen_whelan#profession#actor#<end>#actor
what is the nation of sybil_thomas_viscountess_rhondda 's husband ?	wales	sybil_thomas_viscountess_rhondda#spouse#david_alfred_thomas#nationality#wales#<end>#wales
what is the nation of wife of anahareo ?	united_states	anahareo#spouse#grey_owl#nationality#united_states#<end>#united_states
what sex is charles_lennox_1st_duke_of_richmond 's offspring  ?	female	charles_lennox_1st_duke_of_richmond#children#anne_van_keppel_countess_of_albemarle#gender#female#<end>#female
how justinus_van_nassau 's dad died ?	firearm	justinus_van_nassau#parents#william_the_silent#cause_of_death#firearm#<end>#firearm
the nation of children of james_otis_sr ?	united_states	james_otis_sr#children#james_otis#nationality#united_states#<end>#united_states
what is the sex of dad of constantine_xi ?	male	constantine_xi#parents#manuel_ii_palaiologos#gender#male#<end>#male
the race of margaret_sullavan 's darling ?	jew	margaret_sullavan#spouse#william_wyler#ethnicity#jew#<end>#jew
what is the george_tabori 's darling 's ethnicity ?	swedish_american	george_tabori#spouse#viveca_lindfors#ethnicity#swedish_american#<end>#swedish_american
what is the sex of michael_i_rangabe 's children ?	male	michael_i_rangabe#children#patriarch_ignatios_of_constantinople#gender#male#<end>#male
please tell me john_elector_of_saxony 's daughter present address ?	coburg	john_elector_of_saxony#children#john_ernest_duke_of_saxe_coburg#location#coburg#<end>#coburg
what is the organization of lady_louisa_stuart 's father ?	eton_college	lady_louisa_stuart#parents#john_stuart_3rd_earl_of_bute#institution#eton_college#<end>#eton_college
what is the sex of anna_radziwill 's other half ?	male	anna_radziwill#spouse#konrad_iii_rudy#gender#male#<end>#male
the place of birth of marguerite_of_france 's mother ?	leuven	marguerite_of_france#parents#maria_of_brabant#place_of_birth#leuven#<end>#leuven
what gender is natalia_alexeievna_of_russia 's parents  ?	female	natalia_alexeievna_of_russia#parents#countess_palatine_caroline_of_zweibrucken#gender#female#<end>#female
what is the faith of father of victor_amadeus_iii_of_sardinia ?	catholicism	victor_amadeus_iii_of_sardinia#parents#charles_emmanuel_iii_of_sardinia#religion#catholicism#<end>#catholicism
the nationality of son of pierre_curie ?	france	pierre_curie#children#irene_joliot-curie#nationality#france#<end>#france
the heir of henriette_adelaide_of_savoy 's other half ?	joseph_clemens_of_bavaria	henriette_adelaide_of_savoy#spouse#ferdinand_maria_elector_of_bavaria#children#joseph_clemens_of_bavaria#<end>#joseph_clemens_of_bavaria
what is the pearl_starr 's parent 's nation ?	united_states	pearl_starr#parents#belle_starr#nationality#united_states#<end>#united_states
what is the gender of william_cavendish_bentinck_7th_duke_of_portland 's kid ?	female	william_cavendish_bentinck_7th_duke_of_portland#children#lady_anne_cavendish_bentinck#gender#female#<end>#female
where does david_carradine 's parent come from ?	united_states	david_carradine#parents#john_carradine#nationality#united_states#<end>#united_states
what is the gender of philippine_elisabeth_of_orleans 's mother ?	male	philippine_elisabeth_of_orleans#parents#philippe_ii_duke_of_orleans#gender#male#<end>#male
the gender of child of augusta_viktoria_of_schleswig-holstein ?	male	augusta_viktoria_of_schleswig-holstein#children#prince_august_wilhelm_of_prussia#gender#male#<end>#male
what is the child of parents of anne_of_cleves ?	sybille_of_cleves	anne_of_cleves#parents#john_iii_duke_of_cleves#children#sybille_of_cleves#<end>#sybille_of_cleves
the sex of dad of lothair_of_france ?	female	lothair_of_france#parents#gerberga_of_saxony#gender#female#<end>#female
the nation of alva_belmont 's darling ?	united_states	alva_belmont#spouse#william_kissam_vanderbilt#nationality#united_states#<end>#united_states
what is the child of archduke_louis_of_austria 's mother ?	rudolf_cardinal_von_habsburg_lothringen	archduke_louis_of_austria#parents#leopold_ii_holy_roman_emperor#children#rudolf_cardinal_von_habsburg_lothringen#<end>#rudolf_cardinal_von_habsburg_lothringen
what killed the james_hepburn_4th_earl_of_bothwell 's couple ?	decapitation	james_hepburn_4th_earl_of_bothwell#spouse#mary_i_of_scotland#cause_of_death#decapitation#<end>#decapitation
what is cosima_wagner 's offspring working on ?	conducting	cosima_wagner#children#siegfried_wagner#profession#conducting#<end>#conducting
what does david_carradine 's parents do ?	actor	david_carradine#parents#john_carradine#profession#actor#<end>#actor
where does mary_stuart_countess_of_bute 's couple work for ?	eton_college	mary_stuart_countess_of_bute#spouse#john_stuart_3rd_earl_of_bute#institution#eton_college#<end>#eton_college
what is the princess_elizabeth_of_england 's dad 's sex ?	female	princess_elizabeth_of_england#parents#henrietta_maria_of_france#gender#female#<end>#female
the cause of death of anna_e_roosevelt 's parent ?	tuberculosis	anna_e_roosevelt#parents#eleanor_roosevelt#cause_of_death#tuberculosis#<end>#tuberculosis
what is the occupation of father of edith_craig ?	architect	edith_craig#parents#edward_william_godwin#profession#architect#<end>#architect
how adolf_frederick_of_sweden 's child died ?	firearm	adolf_frederick_of_sweden#children#gustav_iii_of_sweden#cause_of_death#firearm#<end>#firearm
the place of death of anahareo 's darling ?	prince_albert	anahareo#spouse#grey_owl#place_of_death#prince_albert#<end>#prince_albert
what is the place of death of roy_e_disney 's father ?	burbank	roy_e_disney#parents#roy_o_disney#place_of_death#burbank#<end>#burbank
what is the sex of archduchess_maria_beatrix_of_austria_este 's son ?	male	archduchess_maria_beatrix_of_austria_este#children#carlos_duke_of_madrid#gender#male#<end>#male
what is the name of the parents of thomas_thynne_2nd_viscount_weymouth 's daughter ?	thomas_thynne_2nd_viscount_weymouth	thomas_thynne_2nd_viscount_weymouth#children#thomas_thynne_1st_marquess_of_bath#parents#thomas_thynne_2nd_viscount_weymouth#<end>#thomas_thynne_2nd_viscount_weymouth
the nation of george_herbert_11th_earl_of_pembroke 's parent ?	united_kingdom	george_herbert_11th_earl_of_pembroke#parents#henry_herbert_10th_earl_of_pembroke#nationality#united_kingdom#<end>#united_kingdom
the sex of child of svante_nilsson ?	male	svante_nilsson#children#sten_sture_the_younger#gender#male#<end>#male
the nationality of son of isabella_of_castile ?	spain	isabella_of_castile#children#juan_prince_of_asturias#nationality#spain#<end>#spain
what is the sex of princess_elizabeth_of_england 's dad ?	female	princess_elizabeth_of_england#parents#henrietta_maria_of_france#gender#female#<end>#female
what is the princess_ileana_of_romania 's wife 's sex ?	male	princess_ileana_of_romania#spouse#archduke_anton_prince_of_tuscany#gender#male#<end>#male
what is the job of children of princess_margaret_of_connaught ?	prince	princess_margaret_of_connaught#children#prince_bertil_duke_of_halland#profession#prince#<end>#prince
what is the religious belief of spouse of cecilia_renata_of_austria ?	catholicism	cecilia_renata_of_austria#spouse#wladyslaw_iv_vasa#religion#catholicism#<end>#catholicism
why carole_lombard 's couple died ?	myocardial_infarction	carole_lombard#spouse#clark_gable#cause_of_death#myocardial_infarction#<end>#myocardial_infarction
niels_bohr 's dad 's nationality ?	denmark	niels_bohr#parents#christian_bohr#nationality#denmark#<end>#denmark
what is the darling of robert_e_lee 's husband ?	robert_e_lee	robert_e_lee#spouse#mary_anna_custis_lee#spouse#robert_e_lee#<end>#robert_e_lee
what is the son of parent of archduke_louis_of_austria ?	archduke_joseph_of_austria_palatine_of_hungary	archduke_louis_of_austria#parents#leopold_ii_holy_roman_emperor#children#archduke_joseph_of_austria_palatine_of_hungary#<end>#archduke_joseph_of_austria_palatine_of_hungary
what is the organization of taufaahau_tupou_iv 's parent ?	new_zealand	taufaahau_tupou_iv#parents#salote_tupou_iii_of_tonga#institution#new_zealand#<end>#new_zealand
what is the nation of george_herbert_11th_earl_of_pembroke 's parent ?	united_kingdom	george_herbert_11th_earl_of_pembroke#parents#henry_herbert_10th_earl_of_pembroke#nationality#united_kingdom#<end>#united_kingdom
what is major_ridge 's heir 's race about ?	native_americans_in_the_united_states	major_ridge#children#john_ridge#ethnicity#native_americans_in_the_united_states#<end>#native_americans_in_the_united_states
who is the darling of joseph_e_davies 's other half ?	joseph_e_davies	joseph_e_davies#spouse#marjorie_merriweather_post#spouse#joseph_e_davies#<end>#joseph_e_davies
the nation of children of william_backhouse_astor_jr ?	united_states	william_backhouse_astor_jr#children#john_jacob_astor_iv#nationality#united_states#<end>#united_states
what is the name of the husband of philip_v_of_spain 's heir ?	joseph_i_of_portugal	philip_v_of_spain#children#mariana_victoria_of_spain#spouse#joseph_i_of_portugal#<end>#joseph_i_of_portugal
charles_i_of_england 's children 's dad ?	henrietta_maria_of_france	charles_i_of_england#children#princess_elizabeth_of_england#parents#henrietta_maria_of_france#<end>#henrietta_maria_of_france
where does john_spencer_churchill_7th_duke_of_marlborough 's offspring come from ?	england	john_spencer_churchill_7th_duke_of_marlborough#children#lord_randolph_churchill#nationality#england#<end>#england
the child of gaston_comte_deu 's mom ?	gaston_comte_deu	gaston_comte_deu#parents#louis_duke_of_nemours#children#gaston_comte_deu#<end>#gaston_comte_deu
the sex of mae_west 's wife ?	male	mae_west#spouse#guido_deiro#gender#male#<end>#male
what is the place of birth of vittorio_emanuele_count_of_turin 's mom ?	turin	vittorio_emanuele_count_of_turin#parents#amadeo_i_of_spain#place_of_birth#turin#<end>#turin
the sex of parent of louis_philippe_i_duke_of_orleans ?	male	louis_philippe_i_duke_of_orleans#parents#louis_of_bourbon_duke_of_orleans#gender#male#<end>#male
what is the nation of parent of ramon_berenguer_i_count_of_barcelona ?	spain	ramon_berenguer_i_count_of_barcelona#parents#berenguer_ramon_i_count_of_barcelona#nationality#spain#<end>#spain
what is the gender of elizabeth_macquarie 's darling ?	male	elizabeth_macquarie#spouse#lachlan_macquarie#gender#male#<end>#male
how caligula 's mom died ?	assassination	caligula#parents#germanicus#cause_of_death#assassination#<end>#assassination
how adolf_hitler 's spouse died ?	suicide	adolf_hitler#spouse#eva_braun#cause_of_death#suicide#<end>#suicide
what is the cause of death of husband of doris_dowling ?	diabetes_mellitus	doris_dowling#spouse#artie_shaw#cause_of_death#diabetes_mellitus#<end>#diabetes_mellitus
the nation of son of johann_bernoulli ?	netherlands	johann_bernoulli#children#daniel_bernoulli#nationality#netherlands#<end>#netherlands
is charles_ii_of_austria 's son a man or a woman ?	female	charles_ii_of_austria#children#anna_of_habsburg#gender#female#<end>#female
where does marie_francois_sadi_carnot 's mother come from ?	france	marie_francois_sadi_carnot#parents#hippolyte_carnot#nationality#france#<end>#france
what is the clodoald 's dad 's offspring ?	clodoald	clodoald#parents#chlodomer#children#clodoald#<end>#clodoald
evelyn_keyes 's husband 's cause of death ?	diabetes_mellitus	evelyn_keyes#spouse#artie_shaw#cause_of_death#diabetes_mellitus#<end>#diabetes_mellitus
franz_joseph_i_of_austria 's darling 's gender ?	female	franz_joseph_i_of_austria#spouse#elisabeth_of_bavaria#gender#female#<end>#female
what is the name of the parents of charles_lennox_1st_duke_of_richmond 's heir ?	charles_lennox_1st_duke_of_richmond	charles_lennox_1st_duke_of_richmond#children#charles_lennox_2nd_duke_of_richmond#parents#charles_lennox_1st_duke_of_richmond#<end>#charles_lennox_1st_duke_of_richmond
what is the job of husband of anna_lee ?	screenwriter	anna_lee#spouse#robert_stevenson_1905#profession#screenwriter#<end>#screenwriter
what is the mom of georg_donatus_hereditary_grand_duke_of_hesse 's darling ?	prince_andrew_of_greece_and_denmark	georg_donatus_hereditary_grand_duke_of_hesse#spouse#princess_cecilie_of_greece_and_denmark#parents#prince_andrew_of_greece_and_denmark#<end>#prince_andrew_of_greece_and_denmark
nicholas_ii_of_russia 's children 's gender ?	female	nicholas_ii_of_russia#children#grand_duchess_maria_nikolaevna_of_russia#gender#female#<end>#female
what is the nation of pearl_starr 's parent ?	united_states	pearl_starr#parents#belle_starr#nationality#united_states#<end>#united_states
what is the cause of death of mary_anna_custis_lee 's darling ?	pneumonia	mary_anna_custis_lee#spouse#robert_e_lee#cause_of_death#pneumonia#<end>#pneumonia
please tell me mary_josephine_hannon_fitzgerald 's husband present address ?	boston_massachusetts	mary_josephine_hannon_fitzgerald#spouse#john_f_fitzgerald#location#boston_massachusetts#<end>#boston_massachusetts
which organization does john_f_kennedy_jr 's parent work for ?	riverdale_country_school	john_f_kennedy_jr#parents#john_f_kennedy#institution#riverdale_country_school#<end>#riverdale_country_school
what is the sex of son of maximilian_i_of_bavaria ?	male	maximilian_i_of_bavaria#children#ludwig_i_of_bavaria#gender#male#<end>#male
harry_hay 's other half 's sex ?	male	harry_hay#spouse#john_burnside_1916#gender#male#<end>#male
what is the gender of daughter of yaroslav_i_the_wise ?	male	yaroslav_i_the_wise#children#iziaslav_i_of_kiev#gender#male#<end>#male
what is the nationality of mom of diego_colon ?	italy	diego_colon#parents#christopher_columbus#nationality#italy#<end>#italy
what is the darling of other half of joseph_e_davies ?	joseph_e_davies	joseph_e_davies#spouse#marjorie_merriweather_post#spouse#joseph_e_davies#<end>#joseph_e_davies
where does colleen_dewhurst 's spouse work for ?	university_of_missouri_columbia	colleen_dewhurst#spouse#george_c_scott#institution#university_of_missouri_columbia#<end>#university_of_missouri_columbia
the profession of child of gheorghe_i_tasca ?	politician	gheorghe_i_tasca#children#gheorghe_tasca#profession#politician#<end>#politician
the faith of hermann_einstein 's offspring ?	jew	hermann_einstein#children#maria_winteler_einstein#religion#jew#<end>#jew
the nationality of anne_of_york 's wife ?	england	anne_of_york#spouse#thomas_howard_3rd_duke_of_norfolk#nationality#england#<end>#england
the work of wife of ernest_hemingway ?	journalist	ernest_hemingway#spouse#mary_welsh_hemingway#profession#journalist#<end>#journalist
what is the husband of james_hepburn_4th_earl_of_bothwell 's husband ?	francis_ii_of_france	james_hepburn_4th_earl_of_bothwell#spouse#mary_i_of_scotland#spouse#francis_ii_of_france#<end>#francis_ii_of_france
is leopold_ii_holy_roman_emperor 's heir a man or a woman ?	male	leopold_ii_holy_roman_emperor#children#archduke_joseph_of_austria_palatine_of_hungary#gender#male#<end>#male
what gender is barbu_stirbey 's child  ?	male	barbu_stirbey#children#prince_mircea_of_romania#gender#male#<end>#male
the gender of barbu_stirbey 's child ?	male	barbu_stirbey#children#prince_mircea_of_romania#gender#male#<end>#male
what is the nation of princess_beatrice_of_the_united_kingdom 's son ?	united_kingdom	princess_beatrice_of_the_united_kingdom#children#prince_maurice_of_battenberg#nationality#united_kingdom#<end>#united_kingdom
the gender of philippine_elisabeth_of_orleans 's mother ?	male	philippine_elisabeth_of_orleans#parents#philippe_ii_duke_of_orleans#gender#male#<end>#male
what gender is yixin_prince_gong 's father  ?	male	yixin_prince_gong#parents#daoguang_emperor#gender#male#<end>#male
what faith does jawaharlal_nehru 's heir follow ?	hinduism	jawaharlal_nehru#children#indira_gandhi#religion#hinduism#<end>#hinduism
the sex of william_of_winchester_lord_of_lunenburg 's daughter ?	male	william_of_winchester_lord_of_lunenburg#children#otto_i_duke_of_brunswick_luneburg#gender#male#<end>#male
the cause of death of dad of justinus_van_nassau ?	assassination	justinus_van_nassau#parents#william_the_silent#cause_of_death#assassination#<end>#assassination
who is the son of niels_bohr 's parents ?	harald_bohr	niels_bohr#parents#christian_bohr#children#harald_bohr#<end>#harald_bohr
the location of daughter of john_elector_of_saxony ?	coburg	john_elector_of_saxony#children#john_ernest_duke_of_saxe_coburg#location#coburg#<end>#coburg
what does hermann_einstein 's kid do for a living?	physician	hermann_einstein#children#maria_winteler_einstein#profession#physician#<end>#physician
john_v_palaiologos 's child 's gender ?	male	john_v_palaiologos#children#manuel_ii_palaiologos#gender#male#<end>#male
what is the gender of louise_juliana_of_nassau 's darling ?	male	louise_juliana_of_nassau#spouse#frederick_iv_elector_palatine#gender#male#<end>#male
what is the spouse of mom of henry_i_duke_of_guise ?	jacques_de_savoie_2nd_duc_de_nemours	henry_i_duke_of_guise#parents#anna_deste#spouse#jacques_de_savoie_2nd_duc_de_nemours#<end>#jacques_de_savoie_2nd_duc_de_nemours
what is the ahaz 's children 's place of death ?	jerusalem	ahaz#children#hezekiah#place_of_death#jerusalem#<end>#jerusalem
the place of death of kalama 's husband ?	honolulu	kalama#spouse#kamehameha_iii#place_of_death#honolulu#<end>#honolulu
what is the marvin_pentz_gay_sr 's son 's cause of death ?	firearm	marvin_pentz_gay_sr#children#marvin_gaye#cause_of_death#firearm#<end>#firearm
what is the sex of mother of hussein_of_jordan ?	male	hussein_of_jordan#parents#talal_of_jordan#gender#male#<end>#male
mae_west 's wife 's sex ?	male	mae_west#spouse#guido_deiro#gender#male#<end>#male
what is the talitha_getty 's other half 's gender ?	male	talitha_getty#spouse#paul_getty#gender#male#<end>#male
where does victoria_of_the_united_kingdom 's child work for ?	trinity_college_cambridge	victoria_of_the_united_kingdom#children#edward_vii_of_the_united_kingdom#institution#trinity_college_cambridge#<end>#trinity_college_cambridge
where does margaret_mead 's darling come from ?	united_states	margaret_mead#spouse#gregory_bateson#nationality#united_states#<end>#united_states
what is the nation of svante_nilsson 's child ?	sweden	svante_nilsson#children#sten_sture_the_younger#nationality#sweden#<end>#sweden
what is the sex of parents of ludwig_ii_of_bavaria ?	male	ludwig_ii_of_bavaria#parents#maximilian_ii_of_bavaria#gender#male#<end>#male
david_kawananakoa 's child 's sex ?	female	david_kawananakoa#children#abigail_kapiolani_kawananakoa#gender#female#<end>#female
what is the nation of husband of phillip_terry ?	france	phillip_terry#spouse#joan_crawford#nationality#france#<end>#france
what killed the ida_lupino 's darling ?	lung_cancer	ida_lupino#spouse#louis_hayward#cause_of_death#lung_cancer#<end>#lung_cancer
what gender is ekaterina_svanidze 's couple  ?	male	ekaterina_svanidze#spouse#joseph_stalin#gender#male#<end>#male
what is the darling of children of james_ii_of_england ?	george_of_denmark	james_ii_of_england#children#anne_of_great_britain#spouse#george_of_denmark#<end>#george_of_denmark
what is the heir of other half of henriette_adelaide_of_savoy ?	joseph_clemens_of_bavaria	henriette_adelaide_of_savoy#spouse#ferdinand_maria_elector_of_bavaria#children#joseph_clemens_of_bavaria#<end>#joseph_clemens_of_bavaria
alexandra_fyodorovna_of_hesse 's daughter 's work ?	grand_duchess	alexandra_fyodorovna_of_hesse#children#grand_duchess_anastasia_nikolaevna_of_russia#profession#grand_duchess#<end>#grand_duchess
is lovisa_of_sweden 's darling a man or a woman ?	male	lovisa_of_sweden#spouse#frederick_viii_of_denmark#gender#male#<end>#male
what sex is lothair_of_france 's dad  ?	female	lothair_of_france#parents#gerberga_of_saxony#gender#female#<end>#female
what is the sigurd_ibsen 's child 's job ?	film_director	sigurd_ibsen#children#tancred_ibsen#profession#film_director#<end>#film_director
the nation of couple of julie_london ?	united_states	julie_london#spouse#bobby_troup#nationality#united_states#<end>#united_states
what is the husband of robert_i_duke_of_burgundy 's mother ?	constance_of_arles	robert_i_duke_of_burgundy#parents#robert_ii_of_france#spouse#constance_of_arles#<end>#constance_of_arles
where does laura_devon 's husband work for ?	university_of_michigan	laura_devon#spouse#brian_kelly_hell#institution#university_of_michigan#<end>#university_of_michigan
the sex of techichpotzin 's mother ?	male	techichpotzin#parents#moctezuma_ii#gender#male#<end>#male
what is the couple of mom of sunandha ?	mongkut	sunandha#parents#piam#spouse#mongkut#<end>#mongkut
what type of religion is alice_betty_stern 's heir ?	jew	alice_betty_stern#children#otto_frank#religion#jew#<end>#jew
arleen_whelan 's other half 's wife ?	arleen_whelan	arleen_whelan#spouse#alexander_darcy#spouse#arleen_whelan#<end>#arleen_whelan
what is the address of augusta_viktoria_of_schleswig-holstein 's children ?	potsdam	augusta_viktoria_of_schleswig-holstein#children#prince_august_wilhelm_of_prussia#location#potsdam#<end>#potsdam
which nationality is anne_of_york 's wife ?	england	anne_of_york#spouse#thomas_howard_3rd_duke_of_norfolk#nationality#england#<end>#england
what is major_ridge 's child 's ethnicity like ?	cherokee	major_ridge#children#john_ridge#ethnicity#cherokee#<end>#cherokee
the parent of parents of william_kissam_vanderbilt ?	cornelius_vanderbilt	william_kissam_vanderbilt#parents#william_henry_vanderbilt#parents#cornelius_vanderbilt#<end>#cornelius_vanderbilt
the nationality of parent of robert_c_wickliffe ?	united_states	robert_c_wickliffe#parents#charles_a_wickliffe#nationality#united_states#<end>#united_states
what is the place of birth of children of pierre_curie ?	paris	pierre_curie#children#irene_joliot-curie#place_of_birth#paris#<end>#paris
